influencedBy,economist
Milton_Friedman,William_F._Buckley_Jr.
Milton_Friedman,Warren_Nutter
Milton_Friedman,Alan_Greenspan
Milton_Friedman,Herbert_Stein
Milton_Friedman,Hernando_de_Soto_Polar
Milton_Friedman,J._Bradford_DeLong
Milton_Friedman,Margaret_Thatcher
Milton_Friedman,Mart_Laar
Nassau_William_Senior,John_Stuart_Mill
Oliver_E._Williamson,Paul_Joskow
Ragnar_Nurkse,Paul_Rosenstein-Rodan
Ralph_Harris,Margaret_Thatcher
Sherwin_Rosen,David_O._Meltzer
Sherwin_Rosen,Xavier_Gabaix
Wolfgang_Stützel,Peter_Bofinger
Wolfgang_Stützel,Heiner_Flassbeck
Wynne_Godley,Bill_Mitchell
Wynne_Godley,Steve_Keen
Wynne_Godley,Marc_Lavoie
Wynne_Godley,Martin_Wolf
Wynne_Godley,Randall_Wray
Eugene Fama,Campbell_Harvey
Merton_Miller,Campbell_Harvey
Franz_Brentano,Carl_Menger
Adam_Smith,Carl_Menger
Aristotle,Carl_Menger
Immanuel_Kant,Carl_Menger
Herbert_Spencer,Carl_Menger
Étienne_Bonnot_de_Condillac,Carl_Menger
Guillermo_Calvo,Carlos_A._Vegh
Franco_Modigliani,Carmine_Gorga
Joseph_Kaipayil,Carmine_Gorga
John_Maynard_Keynes,Carmine_Gorga
Richard_Ebeling,Robert_P._Murphy
Murray_Rothbard,Robert_P._Murphy
Ludwig_von_Mises,Robert_P._Murphy
Eugen_von_Böhm-Bawerk,Robert_P._Murphy
Hans-Hermann_Hoppe,Robert_P._Murphy
Israel_Kirzner,Robert_P._Murphy
Joseph_Salerno,Robert_P._Murphy
Karl_Marx,Robert_Rowthorn
Paul_Samuelson,Robert_Solow
David_Hume,Robert_Sugden
John_Rawls,Robert_Sugden
John_Stuart_Mill,Robert_Sugden
Friedrich_Hayek,Robert_Sugden
Adam_Smith,Robert_Sugden
John_Harsanyi,Robert_Sugden
Cornelius_Castoriadis,Robin_Hahnel
John_Maynard_Keynes,Robin_Hahnel
Karl_Marx,Robin_Hahnel
Celso_Furtado,Rogelio_Julio_Frigerio
Hans_Singer,Rogelio_Julio_Frigerio
Karl_Marx,Rogelio_Julio_Frigerio
Raúl_Prebisch,Rogelio_Julio_Frigerio
Ludwig_von_Mises,Roger_Garrison
Benny_Moldovanu,Roman_Inderst
John_Maynard_Keynes,Roy_Harrod
John_A._Hobson,Roy_Harrod
Karl_Marx,Samuel_Bowles
John_Kenneth_Galbraith,Samuel_L._Myers_Sr.
Kenneth_Wolpin,Michael_Keane
James_Heckman,Michael_Keane
John_Geweke,Michael_Keane
Ludwig_von_Mises,Benjamin_Anderson
Robert_M._Townsend,Benjamin_Moll
Abhijit_Banerjee,Benjamin_Moll
"Robert_Lucas,_Jr.",Benjamin_Moll
John_Muth,Bennett_McCallum
"Robert_Lucas,_Jr.",Bennett_McCallum
Mars_Cramer,Bernard_van_Praag
Ludwig_von_Mises,Bert_F._Hoselitz
Jacob_Viner,Bert_F._Hoselitz
Talcott_Parsons,Bert_F._Hoselitz
Karl_Marx,Bill_Mitchell
Werner_Fenchel,Birgit_Grodal
Milton_Friedman,David_Chandler_Thomas
Friedrich_Hayek,David_Chandler_Thomas
Ronald_Coase,David_D._Friedman
Rose_Friedman,David_D._Friedman
Robert_A._Heinlein,David_D._Friedman
Murray_Rothbard,David_D._Friedman
Adam_Smith,David_D._Friedman
Alfred_Marshall,David_D._Friedman
Ludwig_von_Mises,David_Prychitko
Friedrich_Hayek,David_Prychitko
Armen_Alchian,David_Prychitko
Ayn_Rand,David_R._Henderson
Adam_Smith,David_R._Henderson
Armen_Alchian,David_R._Henderson
John_Maynard_Keynes,David_R._Henderson
Karl_Marx,David_R._Henderson
Milton_Friedman,David_R._Henderson
Robert_Solow,David_Romer
John_Maynard_Keynes,David_Romer
Kenneth_Arrow,David_Romer
John_Maynard_Keynes,David_Vines
Franz_Palm,David_de_la_Croix
Philippe_Michel,David_de_la_Croix
Jacques_Drèze,David_de_la_Croix
Costas_Azariadis,David_de_la_Croix
Joel_Mokyr,David_de_la_Croix
Oded_Galor,David_de_la_Croix
Kenneth_Arrow,Dean_Jamison
Knut_Wicksell,Dennis_Robertson
Wassily_Leontief,Hyman_Minsky
John_Maynard_Keynes,Hyman_Minsky
Karl_Marx,Hyman_Minsky
Abba_P._Lerner,Hyman_Minsky
John_Lintner,John_R._Meyer
Alexander_Gerschenkron,John_R._Meyer
David_Ricardo,John_Ramsay_McCulloch
Adam_Smith,John_Ramsay_McCulloch
Ayn_Rand,John_Ridpath
William_Baumol,John_Williamson
Oskar_Morgenstern,John_Williamson
James_Tobin,John_Williamson
Paul_Milgrom,Jonathan_Levin
Jonathan_Gruber,Jonathan_Zinman
John_Maynard_Keynes,Josef_Steindl
Frédéric_Bastiat,Joseph_Schumpeter
Murray_Rothbard,Joseph_T._Salerno
William_A._Brock,José_Scheinkman
Lionel_McKenzie,José_Scheinkman
Daniel_Cohen,Julia_Cagé
Nathan_Nunn,Julia_Cagé
David_Hume,Julian_Simon
Voltaire,Julian_Simon
Edward_Gibbon,Julian_Simon
Friedrich_Hayek,Julian_Simon
William_James,Julian_Simon
Adam_Smith,Julian_Simon
Jean-Jacques_Rousseau,Julian_Simon
John_Kenneth_Galbraith,Paul_A._Baran
Karl_Marx,Paul_A._Baran
John_Maynard_Keynes,Paul_Davidson
Sidney_Weintraub,Paul_Davidson
Ronald_Coase,Paul_Joskow
John_Maynard_Keynes,Paul_McCulley
William_H._Gross,Paul_McCulley
George_E._P._Box,Paul_Newbold
John_Maynard_Keynes,Paul_Samuelson
Rosa_Luxemburg,Paul_Sweezy
Vladimir_Lenin,Paul_Sweezy
Karl_Marx,Paul_Sweezy
Ladislaus_Bortkiewicz,Paul_Sweezy
Pierre_Guillaume_Frédéric_le_Play,Paul_de_Rousiers
Ronald_Coase,Peter_Boettke
Richard_Cornuelle,Peter_Boettke
Vernon_L._Smith,Peter_Boettke
Elinor_Ostrom,Peter_Boettke
Friedrich_Hayek,Peter_Boettke
Frédéric_Bastiat,Peter_Boettke
Murray_Rothbard,Peter_Boettke
Ludwig_von_Mises,Peter_Boettke
Israel_Kirzner,Peter_Boettke
James_M._Buchanan,Peter_Boettke
Jean-Baptiste_Say,Peter_Boettke
Kenneth_E._Boulding,Peter_Boettke
John_Maynard_Keynes,Peter_Bofinger
Karl_Schiller,Peter_Bofinger
Gary_Becker,Peter_Leeson
George_Stigler,Peter_Leeson
Gordon_Tullock,Peter_Leeson
Ludwig_von_Mises,Peter_Leeson
Halbert_White,Peter_Reinhard_Hansen
James_D._Hamilton,Peter_Reinhard_Hansen
Soren_Johansen,Peter_Reinhard_Hansen
Robert_Engle,Peter_Reinhard_Hansen
N._Gregory_Mankiw,Ricardo_Reis
Rosa_Luxemburg,Richard_D._Wolff
Vladimir_Lenin,Richard_D._Wolff
Friedrich_Engels,Richard_D._Wolff
Antonio_Gramsci,Richard_D._Wolff
Louis_Althusser,Richard_D._Wolff
Étienne_Balibar,Richard_D._Wolff
Eduard_Bernstein,Richard_D._Wolff
Karl_Marx,Richard_D._Wolff
George_Lukács,Richard_D._Wolff
Gerald_Shove,Richard_Kahn
John_Maynard_Keynes,Richard_Kahn
Friedrich_von_Wieser,Richard_Ritter_von_Strigl
Ludwig_von_Mises,Richard_Ritter_von_Strigl
Joseph_Schumpeter,Richard_Ritter_von_Strigl
Eugen_von_Böhm-Bawerk,Richard_Ritter_von_Strigl
Léon_Walras,Richard_Ritter_von_Strigl
Colin_Clark,Richard_Stone
Earl_J._Hamilton,Richard_Timberlake
Milton_Friedman,Richard_Timberlake
Pier_Vellinga,Richard_Tol
Karl_Marx,Rick_Kuhn
Gerhard_Tintner,Robert_Basmann
John_Maynard_Keynes,Robert_Eisner
David_Hendry,Robert_F._Engle
Ronald_Coase,Robert_Higgs
Joseph_Schumpeter,Robert_Higgs
Murray_Rothbard,Robert_Higgs
Ludwig_von_Mises,Robert_Higgs
Simon_Kuznets,Robert_Higgs
Friedrich_Hayek,Robert_Higgs
Douglass_North,Robert_Higgs
George_Akerlof,Robert_J._Shiller
Irving_Fisher,Robert_J._Shiller
John_Maynard_Keynes,Robert_J._Shiller
Thorstein_Veblen,Ugo_Pagano
Léon_Walras,Ugo_Pagano
Charles_Darwin,Ugo_Pagano
Karl_Marx,Ugo_Pagano
John_Maynard_Keynes,Vera_Anstey
Aron_Katsenelinboigen,Victor_Polterovich
Hyman_Minsky,Victoria_Chick
John_Maynard_Keynes,Victoria_Chick
G._Mosca,Vilfredo_Pareto
Machiavelli,Vilfredo_Pareto
Adam_Smith,Vilfredo_Pareto
Gustave_de_Molinari,Vilfredo_Pareto
David_Hume,Vilfredo_Pareto
Herbert_Spencer,Vilfredo_Pareto
Maffeo_Pantaleoni,Vilfredo_Pareto
J._de_Maistre,Vilfredo_Pareto
Edmund_Burke,Vilfredo_Pareto
G._Sorel,Vilfredo_Pareto
Auguste_Comte,Vilfredo_Pareto
John_Rawls,Inge_Kaul
Richard_Musgrave,Inge_Kaul
Mahbub_ul_Haq,Inge_Kaul
Willy_Brandt,Inge_Kaul
Amartya_Sen,Inge_Kaul
James_Tobin,Inge_Kaul
John_Maynard_Keynes,Inge_Kaul
Amartya_Sen,Ingrid_Robeyns
Martha_Nussbaum,Ingrid_Robeyns
John_Maynard_Keynes,Costas_Lapavitsas
Karl_Marx,Costas_Lapavitsas
Leonid_Hurwicz,Masahiko_Aoki
Henry_George,Mason_Gaffney
Paul_Romer,Maurice_Kugler
Ricardo_Hausmann,Maurice_Kugler
Dani_Rodrik,Maurice_Kugler
John_Haltiwanger,Maurice_Kugler
Michael_Kremer,Maurice_Kugler
Geoff_Harcourt,Mauro_Baranzini
Luigi_Lodovico_Pasinetti,Mauro_Baranzini
David_Ricardo,Max_Hirsch
John_Stuart_Mill,Max_Hirsch
Eugen_von_Böhm-Bawerk,Max_Hirsch
Henry_George,Max_Hirsch
Friedrich_Hayek,Russ_Roberts
Gary_Becker,Russ_Roberts
Ayn_Rand,Russ_Roberts
Adam_Smith,Russ_Roberts
Milton_Friedman,Russ_Roberts
Richard_Musgrave,Ryuzo_Sato
Amartya_Sen,Sabina_Alkire
Martha_Nussbaum,Sabina_Alkire
Bertrand_Russell,Said_Gafurov
Alexander_Buzgalin,Said_Gafurov
Karl_Marx,Said_Gafurov
John_Maynard_Keynes,Said_Gafurov
William_Nordhaus,Gary_Yohe
John_Maynard_Keynes,Osamu_Shimomura
Dale_Mortensen,Christopher_A._Pissarides
Tyler_Cowen,Christopher_Coyne
Karl_Marx,Christopher_Freeman
John_Desmond_Bernal,Christopher_Freeman
John_Dewey,Clarence_Edwin_Ayres
Alok_Bhargava,Clive_Granger
Norbert_Wiener,Clive_Granger
David_Hendry,Clive_Granger
John_Denis_Sargan,Clive_Granger
Andreu_Mas-Colell,Alexandre_Mas
Richard_Cobden,Edward_Atkinson
Frédéric_Bastiat,Edward_Atkinson
Adam_Smith,Edward_Atkinson
John_Bright,Edward_Atkinson
Gottfried_Haberler,Edward_C._Harwood
William_Harold_Hutt,Edward_C._Harwood
William_James,Edward_C._Harwood
Henry_George,Edward_C._Harwood
Henry_Hazlitt,Edward_C._Harwood
Charles_Sanders_Peirce,Edward_C._Harwood
John_Dewey,Edward_C._Harwood
Arthur_F._Bentley,Edward_C._Harwood
Ralph_George_Hawtrey,Edward_C._Harwood
Gary_Becker,Edward_Glaeser
Jane_Jacobs,Edward_Glaeser
"Robert_Lucas,_Jr.",Edward_Glaeser
Friedrich_Hayek,Edward_Stringham
Murray_Rothbard,Edward_Stringham
Ludwig_von_Mises,Edward_Stringham
Walter_Block,Edward_Stringham
John_Lintner,Edwin_Kuh
Guy_Orcutt,Edwin_Kuh
James_Duesenberry,Edwin_Kuh
Jeremiah_Jenks,Edwin_W._Kemmerer
Menahem_Yaari,Elhanan_Helpman
Eitan_Berglas,Elhanan_Helpman
Frederick_Winslow_Taylor,Elizabeth_Baker
Anthony_Barnes_Atkinson,Emmanuel_Saez
Joan_Robinson,Eprime_Eshag
Micha?_Kalecki,Eprime_Eshag
John_Maynard_Keynes,Eprime_Eshag
Jacob_Marschak,Franco_Modigliani
John_Maynard_Keynes,Franco_Modigliani
Carl_Menger,Frank_Fetter
Max_Weber,Frank_Knight
Herbert_J._Davenport,Frank_Knight
Hans-Werner_Sinn,Franz_Gehrels
Friedrich_Wilhelm_Raiffeisen,Franz_Hermann_Schulze-Delitzsch
Ferdinand_Lassalle,Franz_Hermann_Schulze-Delitzsch
David_Ricardo,Franz_Oppenheimer
Ludwig_Gumplowicz,Franz_Oppenheimer
Henry_George,Franz_Oppenheimer
Jacques_Drèze,Franz_Palm
Arnold_Zellner,Franz_Palm
Émile_Durkheim,François_Simiand
Henri_Bergson,François_Simiand
Karl_Marx,Frederic_Sterling_Lee
Gardiner_C._Means,Frederic_Sterling_Lee
John_Maynard_Keynes,Frederic_Sterling_Lee
Eugen_von_Böhm-Bawerk,Friedrich_Hayek
Dean_Tucker,Friedrich_Hayek
Voltaire,Friedrich_Hayek
John_Stuart_Mill,Friedrich_Hayek
C._Schmitt,Friedrich_Hayek
Edward_Gibbon,Friedrich_Hayek
Tocqueville,Friedrich_Hayek
Adam_Ferguson,Friedrich_Hayek
Adam_Smith,Friedrich_Hayek
Algernon_Sidney,Friedrich_Hayek
Jean-Jacques_Rousseau,Friedrich_Hayek
John_Maynard_Keynes,Friedrich_Hayek
Karl_Marx,Friedrich_Hayek
David_Hume,Friedrich_Hayek
H._Belloc,Friedrich_Hayek
Ludwig_Wittgenstein,Friedrich_Hayek
Bernard_Mandeville,Friedrich_Hayek
John_Locke,Friedrich_Hayek
Edmund_Burke,Friedrich_Hayek
E._Mach,Friedrich_Hayek
O._Spann,Friedrich_Hayek
Lord_Acton,Friedrich_Hayek
W._Eucken,Friedrich_Hayek
Karl_Popper,Friedrich_Hayek
Jean-Antoine_Chaptal,Friedrich_List
Eugen_von_Böhm-Bawerk,Friedrich_von_Wieser
Friedrich_Hayek,Fritz_Machlup
Friedrich_von_Wieser,Fritz_Machlup
Ludwig_von_Mises,Fritz_Machlup
Baruch_Spinoza,Frédéric_Lordon
Christopher_A._Sims,Fumio_Hayashi
Edward_C._Prescott,Fumio_Hayashi
Martin_Feldstein,Fumio_Hayashi
Theodore_Schultz,Gary_Becker
James_Tobin,Gary_Smith
Ferdinand_Lassalle,Georg_Friedrich_Knapp
John_Maynard_Keynes,George_Akerlof
Adam_Smith,George_Grantham
John_Maynard_Keynes,George_Grantham
Richard_Thaler,George_Loewenstein
Carl_Menger,George_Reisman
David_Ricardo,George_Reisman
John_Stuart_Mill,George_Reisman
Frédéric_Bastiat,George_Reisman
Ludwig_von_Mises,George_Reisman
Ayn_Rand,George_Reisman
Adam_Smith,George_Reisman
Eugen_von_Böhm-Bawerk,George_Reisman
James_Mill,George_Reisman
D._Gale_Johnson,George_S._Tolley
Theodore_Schultz,George_S._Tolley
David_Laidler,George_Selgin
Lawrence_H._White,George_Selgin
Leland_Yeager,George_Selgin
Knut_Wicksell,George_Selgin
Milton_Friedman,George_Selgin
Jacob_Viner,George_Stigler
Milton_Friedman,George_Stigler
Thomas_Kuhn,Giovanni_Dosi
Keith_Pavitt,Giovanni_Dosi
Herbert_A._Simon,Giovanni_Dosi
Richard_R._Nelson,Giovanni_Dosi
Sidney_Winter,Giovanni_Dosi
Mario_Arcelli,Giuseppe_Chirichiello
Ludwig_von_Mises,Gordon_Tullock
Rudolf_Jung,Gottfried_Feder
Ludwig_Feuerbach,Gottfried_Feder
Wilhelm_Marr,Gottfried_Feder
Friedrich_von_Wieser,Gottfried_Haberler
Thorstein_Veblen,Morris_Copeland
John_Maurice_Clark,Morris_Copeland
Wesley_Clair_Mitchell,Morris_Copeland
Walter_W._Stewart,Morris_Copeland
Sam_Francis_(writer),Murray_Rothbard
Eugen_von_Böhm-Bawerk,Murray_Rothbard
Frédéric_Bastiat,Murray_Rothbard
Benjamin_Tucker,Murray_Rothbard
Richard_Cantillon,Murray_Rothbard
Frank_Chodorov,Murray_Rothbard
Garet_Garrett,Murray_Rothbard
Aquinas,Murray_Rothbard
Lysander_Spooner,Murray_Rothbard
Étienne_Bonnot_de_Condillac,Murray_Rothbard
Grotius,Murray_Rothbard
H._L._Mencken,Murray_Rothbard
Isabel_Paterson,Murray_Rothbard
Aristotle,Murray_Rothbard
Herbert_Spencer,Murray_Rothbard
John_Locke,Murray_Rothbard
Gaetanus,Murray_Rothbard
Anne_Turgot,Murray_Rothbard
A._J._Nock,Murray_Rothbard
De_Vitoria,Murray_Rothbard
John_Maynard_Keynes,Myron_J._Gordon
George_Stigler,Myron_Scholes
Milton_Friedman,Myron_Scholes
John_T._Flynn,Thomas_DiLorenzo
Henry_Hazlitt,Thomas_DiLorenzo
Carl_Menger,Thomas_Hazlett
Friedrich_Hayek,Thomas_Hazlett
Adam_Smith,Thomas_Hodgskin
John_Locke,Thomas_Hodgskin
Christopher_A._Sims,Thomas_J._Sargent
Neil_Wallace,Thomas_J._Sargent
"Robert_Lucas,_Jr.",Thomas_J._Sargent
John_F._Muth,Thomas_J._Sargent
John_Maynard_Keynes,Thomas_Mayer
Simon_Kuznets,Thomas_Piketty
Adam_Smith,Thomas_Piketty
John_Maynard_Keynes,Thomas_Piketty
Anthony_Atkinson,Thomas_Piketty
David_Hume,Thomas_Robert_Malthus
David_Ricardo,Thomas_Robert_Malthus
Voltaire,Thomas_Robert_Malthus
Edward_Gibbon,Thomas_Robert_Malthus
William_Godwin,Thomas_Robert_Malthus
Adam_Smith,Thomas_Robert_Malthus
Jean-Jaques_Rousseau,Thomas_Robert_Malthus
Carl_von_Clausewitz,Thomas_Schelling
Niccolò_Machiavelli,Thomas_Schelling
Edward_Bellamy,Thorstein_Veblen
Georges_Vacher_de_Lapouge,Thorstein_Veblen
Thomas_Paine,Thorstein_Veblen
Lester_Frank_Ward,Thorstein_Veblen
William_Graham_Sumner,Thorstein_Veblen
William_James,Thorstein_Veblen
Henri_de_Saint-Simon,Thorstein_Veblen
Herbert_Spencer,Thorstein_Veblen
Charles_Fourier,Thorstein_Veblen
John_Dewey,Thorstein_Veblen
Samuel_Bowles,David_Gordon
Karl_Marx,David_Gordon
Benjamin_M._Friedman,David_Laibson
Matthew_Rabin,David_Laibson
Henry_Dunning_Macleod,John_R._Commons
Max_Weber,Ludwig_von_Mises
Edmund_Husserl,Ludwig_von_Mises
Jean-Baptiste_Say,Ludwig_von_Mises
Immanuel_Kant,Ludwig_von_Mises
Walter_Eucken,Andreas_Freytag
Eugen_von_Böhm-Bawerk,Andreas_Freytag
Jan_Tinbergen,Andreas_Freytag
Lawrence_Summers,Andrei_Shleifer
Milton_Friedman,Andrei_Shleifer
Eric_Maskin,Andrew_Metrick
James_Tobin,Andrew_Metrick
Interdisciplinarity,Anis_Ahmad
Integration_of_Ethical_Values_in_Education,Anis_Ahmad
Joseph_Schumpeter,Anthony_Downs
Karl_Marx,Anu_Muhammad
Lenin,Anu_Muhammad
Murray_Rothbard,Leland_B._Yeager
Ludwig_von_Mises,Leland_B._Yeager
Frédéric_Bastiat,Leonard_Read
Murray_Rothbard,Leonard_Read
Ludwig_von_Mises,Leonard_Read
Ayn_Rand,Leonard_Read
Albert_Jay_Nock,Leonard_Read
Henry_Hazlitt,Leonard_Read
Milton_Friedman,Leonard_Read
Friedrich_Hayek,Leonard_Read
Friedrich_Hayek,Leonid_Hurwicz
Tjalling_Koopmans,Leonid_Hurwicz
Jacob_Marschak,Leonid_Hurwicz
Ludwig_von_Mises,Lionel_Robbins
William_Stanley_Jevons,Lionel_Robbins
Philip_Wicksteed,Lionel_Robbins
Nathan_Isaacs,Lionel_Robbins
W._Arthur_Lewis,Lloyd_Best
Robert_von_Mohl,Lorenz_von_Stein
Benjamin_Constant,Lorenz_von_Stein
Henri_de_Saint-Simon,Lorenz_von_Stein
Charles_Fourier,Lorenz_von_Stein
Marquis_de_Condorcet,Lorenz_von_Stein
Jean_de_Sismondi,Lorenz_von_Stein
G._W._F._Hegel,Lorenz_von_Stein
Pharmacoeconomics,Louis_Preston_Garrison
Max_Weber,Ludwig_Lachmann
Friedrich_Hayek,Ludwig_Lachmann
G._L._S._Shackle,Ludwig_Lachmann
Ludwig_von_Mises,Ludwig_Lachmann
Alfred_Schütz,Ludwig_Lachmann
Richard_Kahn,Luigi_Pasinetti
Piero_Sraffa,Luigi_Pasinetti
Max_Weber,Luiz_Carlos_Bresser-Pereira
Celso_Furtado,Luiz_Carlos_Bresser-Pereira
Nicholas_Kaldor,Luiz_Carlos_Bresser-Pereira
John_Kenneth_Galbraith,Luiz_Carlos_Bresser-Pereira
John_Maynard_Keynes,Luiz_Carlos_Bresser-Pereira
Karl_Marx,Luiz_Carlos_Bresser-Pereira
Adam_Smith,Léon_Walras
Étienne_Vacherot,Léon_Walras
Jean_Baptiste_Say,Léon_Walras
Augustin_Cournot,Léon_Walras
Amartya_Sen,M._A._Oommen
Karl_Marx,M._A._Oommen
Karl_Marx,Makoto_Itoh
Henry_George,Silvio_Gesell
Pierre_Joseph_Proudhon,Silvio_Gesell
Robert_Lucas_Jr.,Stan_Zin
David_K._Backus,Stan_Zin
Edward_C._Prescott,Stan_Zin
Thomas_J._Sargent,Stan_Zin
Larry_G._Epstein,Stan_Zin
Lars_Peter_Hansen,Stan_Zin
Kenneth_Arrow,Stanley_Reiter
Joseph_Stiglitz,Stephany_Griffith-Jones
James_Tobin,Stephany_Griffith-Jones
Charles_P._Kindleberger,Stephany_Griffith-Jones
John_Kenneth_Galbraith,Stephany_Griffith-Jones
John_Maynard_Keynes,Stephany_Griffith-Jones
Karl_Marx,Stephen_Hymer
Friedrich_Hayek,Stephen_Marglin
John_Maynard_Keynes,Stephen_Marglin
Karl_Marx,Stephen_Marglin
Louis_Althusser,Stephen_Resnick
Étienne_Balibar,Stephen_Resnick
Karl_Marx,Stephen_Resnick
Robert_Mundell,Steve_Hanke
Ronald_Coase,Steve_Hanke
Friedrich_Hayek,Steve_Hanke
Milton_Friedman,Steve_Hanke
Peter_Thomas_Bauer,Steve_Hanke
Kenneth_Boulding,Steve_Hanke
Richard_M._Goodwin,Steve_Keen
Joseph_Schumpeter,Steve_Keen
François_Quesnay,Steve_Keen
Thorstein_Veblen,Steve_Keen
Augusto_Graziani,Steve_Keen
Nicholas_Georgescu-Roegen,Steve_Keen
John_Maynard_Keynes,Steve_Keen
Karl_Marx,Steve_Keen
Ronald_Coase,Steven_Landsburg
Gary_Becker,Steven_Levitt
Kevin_M._Murphy,Steven_Levitt
Josh_Angrist,Steven_Levitt
Ronald_Coase,Steven_N._S._Cheung
Aaron_Director,Steven_N._S._Cheung
Adam_Smith,Steven_N._S._Cheung
Armen_Alchian,Steven_N._S._Cheung
Jack_Hirshleifer,Steven_N._S._Cheung
Milton_Friedman,Steven_N._S._Cheung
John_Kenneth_Galbraith,Steven_Pressman
John_Maynard_Keynes,Steven_Pressman
Gustave_de_Molinari,Yves_Guyot
Arnold_Harberger,Zvi_Griliches
Joseph_Schumpeter,Éric_Pichet
Paul_Feyerabend,Éric_Pichet
Maurice_Allais,Éric_Pichet
Sigmund_Freud,Éric_Pichet
Adam_Smith,Éric_Pichet
Pierre_Bourdieu,Éric_Pichet
Raymond_Barre,Éric_Pichet
Raymond_Boudon,Éric_Pichet
Wassily_Leontief,Faye_Duchin
Pierangelo_Garegnani,Franklin_Serrano
Piero_Sraffa,Franklin_Serrano
Hyman_Minsky,Pavlina_R._Tcherneva
John_Maynard_Keynes,Pavlina_R._Tcherneva
Abba_P._Lerner,Pavlina_R._Tcherneva
Barry_Eichengreen,Ugo_Panizza
Ricardo_Hausmann,Ugo_Panizza
Ronald_W._Jones,Makoto_Yano
Lionel_W._McKenzie,Makoto_Yano
Takashi_Negishi,Makoto_Yano
John_Maynard_Keynes,Mark_Gerard_Hayes
Karl_Marx,Maurice_Dobb
Angus_Deaton,Max_Roser
Tony_Atkinson,Max_Roser
Amartya_Sen,Max_Roser
Hans_Rosling,Max_Roser
William_Easterly,Michael_Clemens
Lant_Pritchett,Michael_Clemens
Michael_Kremer,Michael_Clemens
John_Maynard_Keynes,Axel_Leijonhufvud
Reinhard_Selten,Axel_Ockenfels
Alvin_E._Roth,Axel_Ockenfels
Mahatma_Gandhi,Bakul_Harshadrai_Dholakia
Swami_Vivekananda,Bakul_Harshadrai_Dholakia
Gunnar_Myrdal,Barbara_Bergmann
David_D._Friedman,Bruce_L._Benson
Murray_Rothbard,Bruce_L._Benson
James_M._Buchanan,Bruce_L._Benson
Avner_Greif,Bruce_L._Benson
Ben_Bernanke,Bryan_Caplan
Ludwig_von_Mises,Bryan_Caplan
James_M._Buchanan,Bryan_Caplan
Michael_Huemer,Bryan_Caplan
Philip_Tetlock,Bryan_Caplan
Friedrich_Hayek,Burton_C._Gray
Michael_Oakeshott,Burton_C._Gray
David_Hume,C._H._Douglas
Adam_Smith,C._H._Douglas
Edmund_Burke,C._H._Douglas
Michel_De_Montaigne,C._H._Douglas
John_Henry_Newman,C._H._Douglas
John_Maynard_Keynes,C._H._Douglas
Karl_Marx,C._H._Douglas
Joseph_De_Maistre,C._H._Douglas
John_Maynard_Keynes,Celso_Furtado
Raúl_Prebisch,Celso_Furtado
Amartya_Sen,Tim_Besley
James_M._Buchanan,Tim_Besley
James_Mirrlees,Tim_Besley
Ronald_Reagan,Tim_Kane
Glenn_Hubbard,Tim_Kane
Jim_Mattis,Tim_Kane
Milton_Friedman,Tim_Kane
James_Meade,Tony_Atkinson
Jan_Tinbergen,Trygve_Haavelmo
John_Maynard_Keynes,Trygve_Haavelmo
Ragnar_Frisch,Trygve_Haavelmo
Carl_Menger,Tyler_Cowen
Plato,Tyler_Cowen
Ron_Paul,Walter_Block
Friedrich_Hayek,Walter_Block
Murray_Rothbard,Walter_Block
Lew_Rockwell,Walter_Block
Ayn_Rand,Walter_Block
Hans-Hermann_Hoppe,Walter_Block
H.L._Mencken,Walter_Block
Milton_Friedman,Walter_Block
Edmund_Husserl,Walter_Eucken
Benjamin_Graham,Werner_De_Bondt
David_Dreman,Werner_De_Bondt
Richard_Thaler,Werner_De_Bondt
Paul_Slovic,Werner_De_Bondt
Amos_Tversky,Werner_De_Bondt
Daniel_Kahneman,Werner_De_Bondt
Jacques_Ellul,Werner_De_Bondt
John_Dewey,Wesley_Clair_Mitchell
Thucydides,Wilhelm_Georg_Friedrich_Roscher
Adam_Müller,Wilhelm_Georg_Friedrich_Roscher
F._C._Dahlmann,Wilhelm_Georg_Friedrich_Roscher
Eugen_von_Böhm-Bawerk,Wilhelm_Röpke
Thomas_J._Sargent,William_A._Barnett
Simon_Kuznets,William_A._Barnett
Henri_Theil,William_A._Barnett
Milton_Friedman,William_A._Barnett
"Robert_Lucas,_Jr.",William_A._Barnett
John_Maynard_Keynes,William_Baumol
Arthur_Cecil_Pigou,William_Baumol
Friedrich_Hayek,William_Easterly
Milton_Friedman,William_Easterly
Edwin_Cannan,William_Harold_Hutt
Irving_Fisher,William_Phillips
John_Maynard_Keynes,William_Phillips
Harold_Hotelling,William_Vickrey
Henry_George,William_Vickrey
John_Maynard_Keynes,William_Vickrey
Richard_Rothstein,Jesse_Rothstein
Cornelius_Castoriadis,Jonathan_Nitzan
Lewis_Mumford,Jonathan_Nitzan
Karl_Marx,Jonathan_Nitzan
Karl_Popper,Lawrence_A._Boland
Charles_Bidwell,Lawton_Burns
James_Samuel_Coleman,Lawton_Burns
Frank_Knight,Aaron_Director
Paul_Samuelson,Abba_P._Lerner
John_Maynard_Keynes,Abba_P._Lerner
Jean-Baptiste_Say,Adam_Heydel
Gustav_Hugo,Adam_Müller
A._H._L._Heeren,Adam_Müller
A._L._von_Schlözer,Adam_Müller
